2018-05-148 16:05:66 INFO  BankAppDriver:45 - usernameM: jtumma1
2018-05-148 16:05:74 INFO  BankAppDriver:56 - accountExists: true

2018-05-148 16:05:75 INFO  BankAppDriver:114 - Username: jtumma1
2018-05-148 16:05:76 INFO  BankAppDriver:194 - Begin Deserialization - DeserializeCustomer(): 
2018-05-148 16:05:76 INFO  BankAppDriver:197 - Customer reference is set to null. c = (cParamD = null)
2018-05-148 16:05:205 INFO  BankAppDriver:208 - Check Object Read From .ser File - cParamD: 
2018-05-148 16:05:206 INFO  BankAppDriver:209 - username: jtumma1
2018-05-148 16:05:206 INFO  BankAppDriver:210 - firstName: Janeta
2018-05-148 16:05:207 INFO  BankAppDriver:211 - lastName: Maneta
2018-05-148 16:05:208 INFO  BankAppDriver:212 - address1: 123 ABC St
2018-05-148 16:05:208 INFO  BankAppDriver:213 - address2: Apt 1234
2018-05-148 16:05:208 INFO  BankAppDriver:214 - city: Dallas
2018-05-148 16:05:208 INFO  BankAppDriver:215 - state: TX
2018-05-148 16:05:209 INFO  BankAppDriver:216 - phoneNumber: 1234567890
2018-05-148 16:05:209 INFO  BankAppDriver:217 - email: jacqutum@gmail.com
2018-05-148 16:05:209 INFO  BankAppDriver:219 - secondJointAccUsername: ktumma1
2018-05-148 16:05:212 INFO  BankAppDriver:226 - End Deserialization - DeserializeCustomer() 

2018-05-148 16:05:213 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:213 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:217 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:222 INFO  BankAppDriver:70 - balance: 20.00
2018-05-148 16:05:223 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-148 16:05:224 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 16:05:224 INFO  BankAppDriver:93 - Deposit Amount: 5.00
2018-05-148 16:05:225 INFO  BankAppDriver:103 - Before Depositing, Balance = 20.00
2018-05-148 16:05:226 INFO  BankAppDriver:109 - After Depositing, Balance = 25.00
2018-05-148 16:05:226 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:227 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:230 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:231 INFO  BankAppDriver:41 - balance: 25.00
2018-05-148 16:05:232 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:235 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:236 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:237 INFO  BankAppDriver:136 - Withdraw Amount: 1.00
2018-05-148 16:05:238 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 25.00
2018-05-148 16:05:238 INFO  BankAppDriver:152 - After Withdrawing, Balance = 24.00
2018-05-148 16:05:240 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:242 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:246 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:246 INFO  BankAppDriver:41 - balance: 24.00
2018-05-148 16:05:247 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:247 INFO  BankAppDriver:170 - End Withdraw() 

2018-05-148 16:05:250 INFO  BankAppDriver:175 - Begin Transfer(): 
2018-05-148 16:05:252 INFO  BankAppDriver:183 - Transfer Amount: 2.00
2018-05-148 16:05:252 INFO  BankAppDriver:193 - Transfer To Join Account From Current Account.
2018-05-148 16:05:253 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:254 INFO  BankAppDriver:136 - Withdraw Amount: 2.00
2018-05-148 16:05:255 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 24.00
2018-05-148 16:05:255 INFO  BankAppDriver:152 - After Withdrawing, Balance = 22.00
2018-05-148 16:05:256 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:260 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:261 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:613 INFO  BankAppDriver:41 - balance: 22.00
2018-05-148 16:05:614 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:614 INFO  BankAppDriver:170 - End Withdraw() 

2018-05-148 16:05:614 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 16:05:615 INFO  BankAppDriver:93 - Deposit Amount: 2.00
2018-05-148 16:05:616 INFO  BankAppDriver:103 - Before Depositing, Balance = 8.00
2018-05-148 16:05:617 INFO  BankAppDriver:109 - After Depositing, Balance = 10.00
2018-05-148 16:05:617 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:619 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accktumma1.ser
2018-05-148 16:05:620 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:620 INFO  BankAppDriver:41 - balance: 10.00
2018-05-148 16:05:621 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:621 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:622 INFO  BankAppDriver:199 - End Transfer() 

2018-05-148 16:05:622 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:622 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:624 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:624 INFO  BankAppDriver:70 - balance: 22.00
2018-05-148 16:05:625 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-148 16:05:625 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:625 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:627 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:627 INFO  BankAppDriver:70 - balance: 10.00
2018-05-148 16:05:628 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

