2018-05-148 16:05:810 INFO  BankAppDriver:45 - usernameM: jtumma1
2018-05-148 16:05:816 INFO  BankAppDriver:56 - accountExists: true

2018-05-148 16:05:816 INFO  BankAppDriver:114 - Username: jtumma1
2018-05-148 16:05:817 INFO  BankAppDriver:194 - Begin Deserialization - DeserializeCustomer(): 
2018-05-148 16:05:817 INFO  BankAppDriver:197 - Customer reference is set to null. c = (cParamD = null)
2018-05-148 16:05:942 INFO  BankAppDriver:208 - Check Object Read From .ser File - cParamD: 
2018-05-148 16:05:942 INFO  BankAppDriver:209 - username: jtumma1
2018-05-148 16:05:943 INFO  BankAppDriver:210 - firstName: Janeta
2018-05-148 16:05:944 INFO  BankAppDriver:211 - lastName: Maneta
2018-05-148 16:05:944 INFO  BankAppDriver:212 - address1: 123 ABC St
2018-05-148 16:05:945 INFO  BankAppDriver:213 - address2: Apt 1234
2018-05-148 16:05:945 INFO  BankAppDriver:214 - city: Dallas
2018-05-148 16:05:945 INFO  BankAppDriver:215 - state: TX
2018-05-148 16:05:946 INFO  BankAppDriver:216 - phoneNumber: 1234567890
2018-05-148 16:05:946 INFO  BankAppDriver:217 - email: jacqutum@gmail.com
2018-05-148 16:05:946 INFO  BankAppDriver:219 - secondJointAccUsername: ktumma1
2018-05-148 16:05:950 INFO  BankAppDriver:226 - End Deserialization - DeserializeCustomer() 

2018-05-148 16:05:951 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:951 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:955 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:958 INFO  BankAppDriver:70 - balance: 22.00
2018-05-148 16:05:959 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-148 16:05:960 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 16:05:960 INFO  BankAppDriver:93 - Deposit Amount: 5.00
2018-05-148 16:05:961 INFO  BankAppDriver:103 - Before Depositing, Balance = 22.00
2018-05-148 16:05:962 INFO  BankAppDriver:109 - After Depositing, Balance = 27.00
2018-05-148 16:05:962 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:964 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:966 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:967 INFO  BankAppDriver:41 - balance: 27.00
2018-05-148 16:05:967 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:968 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:968 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:968 INFO  BankAppDriver:136 - Withdraw Amount: 1.00
2018-05-148 16:05:970 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 27.00
2018-05-148 16:05:970 INFO  BankAppDriver:152 - After Withdrawing, Balance = 26.00
2018-05-148 16:05:971 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:973 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:974 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:974 INFO  BankAppDriver:41 - balance: 26.00
2018-05-148 16:05:975 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:975 INFO  BankAppDriver:170 - End Withdraw() 

2018-05-148 16:05:976 INFO  BankAppDriver:175 - Begin Transfer(): 
2018-05-148 16:05:976 INFO  BankAppDriver:183 - Transfer Amount: 2.00
2018-05-148 16:05:977 INFO  BankAppDriver:193 - Transfer To Joint Account From Current Account.
2018-05-148 16:05:977 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:977 INFO  BankAppDriver:136 - Withdraw Amount: 2.00
2018-05-148 16:05:979 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 26.00
2018-05-148 16:05:979 INFO  BankAppDriver:152 - After Withdrawing, Balance = 24.00
2018-05-148 16:05:980 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:981 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:984 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:339 INFO  BankAppDriver:41 - balance: 24.00
2018-05-148 16:05:340 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:340 INFO  BankAppDriver:170 - End Withdraw() 

2018-05-148 16:05:340 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 16:05:341 INFO  BankAppDriver:93 - Deposit Amount: 2.00
2018-05-148 16:05:342 INFO  BankAppDriver:103 - Before Depositing, Balance = 10.00
2018-05-148 16:05:343 INFO  BankAppDriver:109 - After Depositing, Balance = 12.00
2018-05-148 16:05:343 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:344 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accktumma1.ser
2018-05-148 16:05:345 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:345 INFO  BankAppDriver:41 - balance: 12.00
2018-05-148 16:05:346 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:346 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:347 INFO  BankAppDriver:199 - End Transfer() 

2018-05-148 16:05:347 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:347 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:348 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:349 INFO  BankAppDriver:70 - balance: 24.00
2018-05-148 16:05:349 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-148 16:05:349 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:350 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:351 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:351 INFO  BankAppDriver:70 - balance: 12.00
2018-05-148 16:05:352 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

