2018-05-149 23:05:860 INFO  BankAppDriver:194 - Username: river
2018-05-149 23:05:862 INFO  BankAppDriver:195 - access level: null
2018-05-149 23:05:862 INFO  BankAppDriver:390 - Begin Deserialization - DeserializeCustomer(): 
2018-05-149 23:05:862 INFO  BankAppDriver:393 - Customer reference is set to null. c = (cParamD = null)
2018-05-149 23:05:972 INFO  BankAppDriver:404 - Check Object Read From .ser File - cParamD: 
2018-05-149 23:05:972 INFO  BankAppDriver:405 - username: river
2018-05-149 23:05:972 INFO  BankAppDriver:406 - firstName: Jack
2018-05-149 23:05:972 INFO  BankAppDriver:407 - lastName: Jill
2018-05-149 23:05:972 INFO  BankAppDriver:408 - address1: 123 ABC St
2018-05-149 23:05:972 INFO  BankAppDriver:409 - address2: Apt 1234
2018-05-149 23:05:987 INFO  BankAppDriver:410 - city: Dallas
2018-05-149 23:05:987 INFO  BankAppDriver:411 - state: TX
2018-05-149 23:05:987 INFO  BankAppDriver:412 - phoneNumber: 1234567890
2018-05-149 23:05:987 INFO  BankAppDriver:413 - email: jackjill@gmail.com
2018-05-149 23:05:987 INFO  BankAppDriver:414 - accessLevel: customer
2018-05-149 23:05:987 INFO  BankAppDriver:416 - secondJointAccUsername: Mi
2018-05-149 23:05:987 INFO  BankAppDriver:423 - End Deserialization - DeserializeCustomer() 

2018-05-149 23:05:987 INFO  BankAppDriver:447 - accessLvel: customer
2018-05-149 23:05:34 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-149 23:05:34 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-149 23:05:34 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-149 23:05:34 INFO  BankAppDriver:70 - balance: 0.00
2018-05-149 23:05:34 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-149 23:05:761 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-149 23:05:761 INFO  BankAppDriver:93 - Deposit Amount: 10.00
2018-05-149 23:05:761 INFO  BankAppDriver:103 - Before Depositing, Balance = 0.00
2018-05-149 23:05:773 INFO  BankAppDriver:115 - After Depositing, Balance = 10.00
2018-05-149 23:05:774 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-149 23:05:775 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accriver.ser
2018-05-149 23:05:776 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-149 23:05:776 INFO  BankAppDriver:41 - balance: 10.00
2018-05-149 23:05:776 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-149 23:05:776 INFO  BankAppDriver:135 - End Deposit() 

2018-05-149 23:05:776 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-149 23:05:776 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-149 23:05:776 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-149 23:05:776 INFO  BankAppDriver:70 - balance: 10.00
2018-05-149 23:05:776 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

