2018-05-148 11:05:365 INFO  BankAppDriver:39 - usernameM: jtumma1
2018-05-148 11:05:370 INFO  BankAppDriver:45 - accountExists: true
2018-05-148 11:05:371 INFO  BankAppDriver:103 - Username: jtumma1
2018-05-148 11:05:371 INFO  BankAppDriver:180 - Begin Deserialization - DeserializeCustomer(): 
2018-05-148 11:05:371 INFO  BankAppDriver:183 - Customer reference is set to null. c = (cParamD = null)
2018-05-148 11:05:495 INFO  BankAppDriver:194 - Check Object Read From .ser File - cParamD: 
2018-05-148 11:05:496 INFO  BankAppDriver:195 - username: jtumma1
2018-05-148 11:05:497 INFO  BankAppDriver:196 - firstName: Janeta
2018-05-148 11:05:497 INFO  BankAppDriver:197 - lastName: Maneta
2018-05-148 11:05:497 INFO  BankAppDriver:198 - address1: 123 ABC St
2018-05-148 11:05:498 INFO  BankAppDriver:199 - address2: Apt 1234
2018-05-148 11:05:498 INFO  BankAppDriver:200 - city: Dallas
2018-05-148 11:05:498 INFO  BankAppDriver:201 - state: TX
2018-05-148 11:05:499 INFO  BankAppDriver:202 - phoneNumber: 1234567890
2018-05-148 11:05:499 INFO  BankAppDriver:203 - email: jacqutum@gmail.com
2018-05-148 11:05:499 INFO  BankAppDriver:205 - secondJointAccUsername: ktumma1
2018-05-148 11:05:502 INFO  BankAppDriver:212 - End Deserialization - DeserializeCustomer() 
2018-05-148 11:05:503 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 11:05:504 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 11:05:507 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 11:05:508 INFO  BankAppDriver:70 - balance: 4.0
2018-05-148 11:05:511 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 11:05:512 INFO  BankAppDriver:93 - Deposit Amount: 5.0
2018-05-148 11:05:513 INFO  BankAppDriver:103 - Before Depositing, Balance = 4.00
2018-05-148 11:05:513 INFO  BankAppDriver:109 - After Depositing, Balance = 9.0
2018-05-148 11:05:514 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 11:05:515 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 11:05:517 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 11:05:517 INFO  BankAppDriver:41 - balance: 9.0
2018-05-148 11:05:518 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 
2018-05-148 11:05:518 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 11:05:518 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 11:05:520 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 11:05:520 INFO  BankAppDriver:70 - balance: 9.0
2018-05-148 11:05:520 INFO  BankAppDriver:132 - Begin Deposit(): 
2018-05-148 11:05:521 INFO  BankAppDriver:136 - Withdraw Amount: 1.0
2018-05-148 11:05:522 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 9.0
2018-05-148 11:05:522 INFO  BankAppDriver:152 - After Withdrawing, Balance = 8.0
2018-05-148 11:05:522 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 11:05:524 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 11:05:524 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 11:05:524 INFO  BankAppDriver:41 - balance: 8.0
2018-05-148 11:05:525 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 
