2018-05-149 23:05:595 INFO  BankAppDriver:194 - Username: wake
2018-05-149 23:05:596 INFO  BankAppDriver:195 - access level: null
2018-05-149 23:05:596 INFO  BankAppDriver:409 - Begin Deserialization - DeserializeCustomer(): 
2018-05-149 23:05:596 INFO  BankAppDriver:412 - Customer reference is set to null. c = (cParamD = null)
2018-05-149 23:05:721 INFO  BankAppDriver:423 - Check Object Read From .ser File - cParamD: 
2018-05-149 23:05:721 INFO  BankAppDriver:424 - username: wake
2018-05-149 23:05:721 INFO  BankAppDriver:425 - firstName: Jack
2018-05-149 23:05:721 INFO  BankAppDriver:426 - lastName: Jill
2018-05-149 23:05:721 INFO  BankAppDriver:427 - address1: 123 ABC St
2018-05-149 23:05:721 INFO  BankAppDriver:428 - address2: Apt 1234
2018-05-149 23:05:721 INFO  BankAppDriver:429 - city: Dallas
2018-05-149 23:05:721 INFO  BankAppDriver:430 - state: TX
2018-05-149 23:05:721 INFO  BankAppDriver:431 - phoneNumber: 1234567890
2018-05-149 23:05:721 INFO  BankAppDriver:432 - email: jackjill@gmail.com
2018-05-149 23:05:721 INFO  BankAppDriver:433 - accessLevel: customer
2018-05-149 23:05:721 INFO  BankAppDriver:435 - secondJointAccUsername: sleep
2018-05-149 23:05:721 INFO  BankAppDriver:442 - End Deserialization - DeserializeCustomer() 

2018-05-149 23:05:721 INFO  BankAppDriver:466 - accessLvel: customer
2018-05-149 23:05:792 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-149 23:05:792 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-149 23:05:792 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-149 23:05:792 INFO  BankAppDriver:70 - balance: 26.00
2018-05-149 23:05:807 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-149 23:05:946 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-149 23:05:946 INFO  BankAppDriver:93 - Deposit Amount: 10.00
2018-05-149 23:05:946 INFO  BankAppDriver:103 - Before Depositing, Balance = 26.00
2018-05-149 23:05:961 INFO  BankAppDriver:115 - After Depositing, Balance = 36.00
2018-05-149 23:05:962 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-149 23:05:963 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accwake.ser
2018-05-149 23:05:963 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-149 23:05:963 INFO  BankAppDriver:41 - balance: 36.00
2018-05-149 23:05:963 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-149 23:05:963 INFO  BankAppDriver:135 - End Deposit() 

2018-05-149 23:05:963 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-149 23:05:963 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-149 23:05:963 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-149 23:05:963 INFO  BankAppDriver:70 - balance: 36.00
2018-05-149 23:05:963 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

