2018-05-148 16:05:669 INFO  BankAppDriver:45 - usernameM: jtumma1
2018-05-148 16:05:675 INFO  BankAppDriver:56 - accountExists: true

2018-05-148 16:05:676 INFO  BankAppDriver:114 - Username: jtumma1
2018-05-148 16:05:676 INFO  BankAppDriver:194 - Begin Deserialization - DeserializeCustomer(): 
2018-05-148 16:05:677 INFO  BankAppDriver:197 - Customer reference is set to null. c = (cParamD = null)
2018-05-148 16:05:795 INFO  BankAppDriver:208 - Check Object Read From .ser File - cParamD: 
2018-05-148 16:05:796 INFO  BankAppDriver:209 - username: jtumma1
2018-05-148 16:05:797 INFO  BankAppDriver:210 - firstName: Janeta
2018-05-148 16:05:797 INFO  BankAppDriver:211 - lastName: Maneta
2018-05-148 16:05:798 INFO  BankAppDriver:212 - address1: 123 ABC St
2018-05-148 16:05:798 INFO  BankAppDriver:213 - address2: Apt 1234
2018-05-148 16:05:798 INFO  BankAppDriver:214 - city: Dallas
2018-05-148 16:05:798 INFO  BankAppDriver:215 - state: TX
2018-05-148 16:05:799 INFO  BankAppDriver:216 - phoneNumber: 1234567890
2018-05-148 16:05:799 INFO  BankAppDriver:217 - email: jacqutum@gmail.com
2018-05-148 16:05:799 INFO  BankAppDriver:219 - secondJointAccUsername: ktumma1
2018-05-148 16:05:802 INFO  BankAppDriver:226 - End Deserialization - DeserializeCustomer() 

2018-05-148 16:05:803 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 16:05:803 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 16:05:808 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 16:05:812 INFO  BankAppDriver:70 - balance: 24.00
2018-05-148 16:05:813 INFO  BankAppDriver:85 - End Deserialization - View Balance() 

2018-05-148 16:05:814 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 16:05:814 INFO  BankAppDriver:93 - Deposit Amount: 5.00
2018-05-148 16:05:815 INFO  BankAppDriver:103 - Before Depositing, Balance = 24.00
2018-05-148 16:05:816 INFO  BankAppDriver:109 - After Depositing, Balance = 29.00
2018-05-148 16:05:816 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:817 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:819 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:820 INFO  BankAppDriver:41 - balance: 29.00
2018-05-148 16:05:821 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:821 INFO  BankAppDriver:128 - End Deposit() 

2018-05-148 16:05:821 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:822 INFO  BankAppDriver:136 - Withdraw Amount: 1.00
2018-05-148 16:05:823 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 29.00
2018-05-148 16:05:825 INFO  BankAppDriver:152 - After Withdrawing, Balance = 28.00
2018-05-148 16:05:825 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:828 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 16:05:829 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:829 INFO  BankAppDriver:41 - balance: 28.00
2018-05-148 16:05:830 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:830 INFO  BankAppDriver:170 - End Withdraw() 

2018-05-148 16:05:830 INFO  BankAppDriver:175 - Begin Transfer(): 
2018-05-148 16:05:831 INFO  BankAppDriver:183 - Transfer Amount: 2.00
2018-05-148 16:05:831 INFO  BankAppDriver:187 - Transfer Into Account From Joint Account.
2018-05-148 16:05:831 INFO  BankAppDriver:132 - Begin Withdraw(): 
2018-05-148 16:05:832 INFO  BankAppDriver:136 - Withdraw Amount: 2.00
2018-05-148 16:05:833 INFO  BankAppDriver:146 - Before Withdrawing, Balance = 12.00
2018-05-148 16:05:833 INFO  BankAppDriver:152 - After Withdrawing, Balance = 10.00
2018-05-148 16:05:834 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 16:05:838 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accktumma1.ser
2018-05-148 16:05:839 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 16:05:734 INFO  BankAppDriver:41 - balance: 10.00
2018-05-148 16:05:734 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 

2018-05-148 16:05:735 INFO  BankAppDriver:170 - End Withdraw() 

2018-05-148 16:05:735 INFO  BankAppDriver:89 - Begin Deposit(): 
2018-05-148 16:05:736 INFO  BankAppDriver:93 - Deposit Amount: 2.00
2018-05-148 16:05:737 INFO  BankAppDriver:103 - Before Depositing, Balance = 28.00
