2018-05-148 11:05:85 INFO  BankAppDriver:39 - usernameM: jtumma1
2018-05-148 11:05:89 INFO  BankAppDriver:45 - accountExists: false
2018-05-148 11:05:89 INFO  BankAppDriver:21 - Begin Customer Creation: 
2018-05-148 11:05:90 INFO  BankAppDriver:35 - CreateCustomer(): 
2018-05-148 11:05:90 INFO  BankAppDriver:36 - username: jtumma1
2018-05-148 11:05:91 INFO  BankAppDriver:37 - firstName: Janeta
2018-05-148 11:05:94 INFO  BankAppDriver:38 - lastName: Maneta
2018-05-148 11:05:94 INFO  BankAppDriver:39 - address1: 123 ABC St
2018-05-148 11:05:95 INFO  BankAppDriver:40 - address2: Apt 1234
2018-05-148 11:05:95 INFO  BankAppDriver:41 - city: Dallas
2018-05-148 11:05:95 INFO  BankAppDriver:42 - state: TX
2018-05-148 11:05:95 INFO  BankAppDriver:43 - phoneNumber: 1234567890
2018-05-148 11:05:96 INFO  BankAppDriver:44 - email: jacqutum@gmail.com
2018-05-148 11:05:96 INFO  BankAppDriver:131 - Begin Serialization - SerializeCustomer(): 
2018-05-148 11:05:119 INFO  BankAppDriver:145 - Check Object Written To .ser File - cParamS: 
2018-05-148 11:05:119 INFO  BankAppDriver:146 - username: jtumma1
2018-05-148 11:05:121 INFO  BankAppDriver:147 - firstName: Janeta
2018-05-148 11:05:122 INFO  BankAppDriver:148 - lastName: Maneta
2018-05-148 11:05:122 INFO  BankAppDriver:149 - address1: 123 ABC St
2018-05-148 11:05:122 INFO  BankAppDriver:150 - address2: Apt 1234
2018-05-148 11:05:123 INFO  BankAppDriver:151 - city: Dallas
2018-05-148 11:05:123 INFO  BankAppDriver:152 - state: TX
2018-05-148 11:05:123 INFO  BankAppDriver:153 - phoneNumber: 1234567890
2018-05-148 11:05:123 INFO  BankAppDriver:154 - email: jacqutum@gmail.com
2018-05-148 11:05:124 INFO  BankAppDriver:166 - End Serialization - SerializeCustomer() 
2018-05-148 11:05:124 INFO  BankAppDriver:53 - c.username created: jtumma1
2018-05-148 11:05:125 INFO  BankAppDriver:23 - Begin Serialization - WriteAccount(): 
2018-05-148 11:05:126 INFO  BankAppDriver:32 - Serialized data will be written in bankcust/account/accjtumma1.ser
2018-05-148 11:05:128 INFO  BankAppDriver:40 - Check Variable of Type Double Written To .ser File - balance
2018-05-148 11:05:129 INFO  BankAppDriver:41 - balance: 0.0
2018-05-148 11:05:129 INFO  BankAppDriver:46 - End Serialization - WriteAccount() 
2018-05-148 11:05:129 INFO  BankAppDriver:180 - Begin Deserialization - DeserializeCustomer(): 
2018-05-148 11:05:129 INFO  BankAppDriver:183 - Customer reference is set to null. c = (cParamD = null)
2018-05-148 11:05:219 INFO  BankAppDriver:194 - Check Object Read From .ser File - cParamD: 
2018-05-148 11:05:220 INFO  BankAppDriver:195 - username: jtumma1
2018-05-148 11:05:220 INFO  BankAppDriver:196 - firstName: Janeta
2018-05-148 11:05:220 INFO  BankAppDriver:197 - lastName: Maneta
2018-05-148 11:05:220 INFO  BankAppDriver:198 - address1: 123 ABC St
2018-05-148 11:05:221 INFO  BankAppDriver:199 - address2: Apt 1234
2018-05-148 11:05:221 INFO  BankAppDriver:200 - city: Dallas
2018-05-148 11:05:221 INFO  BankAppDriver:201 - state: TX
2018-05-148 11:05:221 INFO  BankAppDriver:202 - phoneNumber: 1234567890
2018-05-148 11:05:222 INFO  BankAppDriver:203 - email: jacqutum@gmail.com
2018-05-148 11:05:222 INFO  BankAppDriver:212 - End Deserialization - DeserializeCustomer() 
2018-05-148 11:05:223 INFO  BankAppDriver:58 - Begin Deserialization - View Balance(): 
2018-05-148 11:05:223 INFO  BankAppDriver:60 - Account reference is set to null. a = (custAcc = null) 
2018-05-148 11:05:224 INFO  BankAppDriver:69 - Check Variable of Type Double Read From .ser File - balance
2018-05-148 11:05:225 INFO  BankAppDriver:70 - balance: 0.0
2018-05-148 11:05:230 INFO  BankAppDriver:67 - jointAccount = true
2018-05-148 11:05:230 INFO  BankAppDriver:21 - Begin Customer Creation: 
2018-05-148 11:05:230 INFO  BankAppDriver:35 - CreateCustomer(): 
2018-05-148 11:05:230 INFO  BankAppDriver:36 - username: ktumma1
2018-05-148 11:05:231 INFO  BankAppDriver:37 - firstName: Janeta
2018-05-148 11:05:231 INFO  BankAppDriver:38 - lastName: Maneta
2018-05-148 11:05:231 INFO  BankAppDriver:39 - address1: 123 ABC St
2018-05-148 11:05:232 INFO  BankAppDriver:40 - address2: Apt 1234
2018-05-148 11:05:232 INFO  BankAppDriver:41 - city: Dallas
2018-05-148 11:05:232 INFO  BankAppDriver:42 - state: TX
2018-05-148 11:05:233 INFO  BankAppDriver:43 - phoneNumber: 1234567890
2018-05-148 11:05:233 INFO  BankAppDriver:44 - email: jacqutum@gmail.com
2018-05-148 11:05:233 INFO  BankAppDriver:131 - Begin Serialization - SerializeCustomer(): 
2018-05-148 11:05:235 INFO  BankAppDriver:145 - Check Object Written To .ser File - cParamS: 
2018-05-148 11:05:236 INFO  BankAppDriver:146 - username: jtumma1
2018-05-148 11:05:236 INFO  BankAppDriver:147 - firstName: Janeta
2018-05-148 11:05:236 INFO  BankAppDriver:148 - lastName: Maneta
2018-05-148 11:05:237 INFO  BankAppDriver:149 - address1: 123 ABC St
2018-05-148 11:05:237 INFO  BankAppDriver:150 - address2: Apt 1234
2018-05-148 11:05:237 INFO  BankAppDriver:151 - city: Dallas
2018-05-148 11:05:237 INFO  BankAppDriver:152 - state: TX
2018-05-148 11:05:237 INFO  BankAppDriver:153 - phoneNumber: 1234567890
2018-05-148 11:05:238 INFO  BankAppDriver:154 - email: jacqutum@gmail.com
2018-05-148 11:05:238 INFO  BankAppDriver:156 - secondJointAccUsername: ktumma1
2018-05-148 11:05:238 INFO  BankAppDriver:166 - End Serialization - SerializeCustomer() 
2018-05-148 11:05:238 INFO  BankAppDriver:131 - Begin Serialization - SerializeCustomer(): 
2018-05-148 11:05:241 INFO  BankAppDriver:145 - Check Object Written To .ser File - cParamS: 
2018-05-148 11:05:241 INFO  BankAppDriver:146 - username: ktumma1
2018-05-148 11:05:242 INFO  BankAppDriver:147 - firstName: Janeta
2018-05-148 11:05:242 INFO  BankAppDriver:148 - lastName: Maneta
2018-05-148 11:05:242 INFO  BankAppDriver:149 - address1: 123 ABC St
2018-05-148 11:05:242 INFO  BankAppDriver:150 - address2: Apt 1234
2018-05-148 11:05:242 INFO  BankAppDriver:151 - city: Dallas
2018-05-148 11:05:243 INFO  BankAppDriver:152 - state: TX
